Test: [0/331]	Time 2.859 (2.859)	Loss 0.2245 (0.2245)	Prec@1 100.000 (100.000)	
Epoch: [0][850/1427]	 lr:0.00010	Time 0.095 (0.539)	Loss 0.0014 (0.0199)	Prec@1 100.000 (99.671)	
Epoch: [0][860/1427]	 lr:0.00010	Time 0.159 (0.539)	Loss 0.0131 (0.0198)	Prec@1 98.438 (99.672)	
Epoch: [0][870/1427]	 lr:0.00010	Time 0.091 (0.540)	Loss 0.0015 (0.0196)	Prec@1 100.000 (99.674)	
Epoch: [0][880/1427]	 lr:0.00010	Time 0.089 (0.540)	Loss 0.0014 (0.0194)	Prec@1 100.000 (99.677)	
Epoch: [0][890/1427]	 lr:0.00010	Time 2.396 (0.548)	Loss 0.0048 (0.0193)	Prec@1 98.438 (99.677)	
Epoch: [0][900/1427]	 lr:0.00010	Time 0.084 (0.552)	Loss 0.0014 (0.0191)	Prec@1 100.000 (99.674)	
Epoch: [0][910/1427]	 lr:0.00010	Time 4.186 (0.558)	Loss 0.0014 (0.0189)	Prec@1 100.000 (99.676)	
Epoch: [0][920/1427]	 lr:0.00010	Time 0.092 (0.560)	Loss 0.0013 (0.0188)	Prec@1 100.000 (99.676)	
Epoch: [0][930/1427]	 lr:0.00010	Time 3.251 (0.565)	Loss 0.0014 (0.0186)	Prec@1 100.000 (99.679)	
Epoch: [0][940/1427]	 lr:0.00010	Time 0.091 (0.567)	Loss 0.0013 (0.0184)	Prec@1 100.000 (99.681)	
Epoch: [0][950/1427]	 lr:0.00010	Time 1.103 (0.567)	Loss 0.0012 (0.0182)	Prec@1 100.000 (99.685)	
Epoch: [0][960/1427]	 lr:0.00010	Time 0.093 (0.567)	Loss 0.0012 (0.0181)	Prec@1 100.000 (99.685)	
Epoch: [0][970/1427]	 lr:0.00010	Time 1.159 (0.567)	Loss 0.0013 (0.0179)	Prec@1 100.000 (99.688)	
Epoch: [0][980/1427]	 lr:0.00010	Time 0.170 (0.567)	Loss 0.0015 (0.0178)	Prec@1 100.000 (99.689)	
Epoch: [0][990/1427]	 lr:0.00010	Time 0.719 (0.567)	Loss 0.0012 (0.0177)	Prec@1 100.000 (99.689)	
Epoch: [0][1000/1427]	 lr:0.00010	Time 0.296 (0.566)	Loss 0.0012 (0.0176)	Prec@1 100.000 (99.688)	
Epoch: [0][1010/1427]	 lr:0.00010	Time 2.068 (0.568)	Loss 0.0014 (0.0176)	Prec@1 100.000 (99.686)	
Epoch: [0][1020/1427]	 lr:0.00010	Time 0.098 (0.568)	Loss 0.0012 (0.0175)	Prec@1 100.000 (99.685)	
Epoch: [0][1030/1427]	 lr:0.00010	Time 2.014 (0.570)	Loss 0.0883 (0.0174)	Prec@1 98.438 (99.685)	
Epoch: [0][1040/1427]	 lr:0.00010	Time 0.101 (0.569)	Loss 0.0036 (0.0173)	Prec@1 100.000 (99.688)	
Epoch: [0][1050/1427]	 lr:0.00010	Time 2.108 (0.571)	Loss 0.0843 (0.0172)	Prec@1 98.438 (99.689)	
Epoch: [0][1060/1427]	 lr:0.00010	Time 0.109 (0.572)	Loss 0.0199 (0.0171)	Prec@1 98.438 (99.688)	
Epoch: [0][1070/1427]	 lr:0.00010	Time 2.413 (0.577)	Loss 0.0011 (0.0170)	Prec@1 100.000 (99.689)	
Epoch: [0][1080/1427]	 lr:0.00010	Time 0.106 (0.576)	Loss 0.0011 (0.0168)	Prec@1 100.000 (99.691)	
Epoch: [0][1090/1427]	 lr:0.00010	Time 1.872 (0.578)	Loss 0.0011 (0.0167)	Prec@1 100.000 (99.689)	
